	CROSSOVER	PR_CROSS	MutationMethode	PR_MUT	ELITIST	Average_path_length	Average_time
262	x_orderx	0.65	reciprocal_exchange	0.15	0.05	906.9788582142448	3.7697042300000008
263	x_orderx	0.65	reciprocal_exchange	0.15	0.1	918.2763845842804	3.60875056
264	x_orderx	0.65	reciprocal_exchange	0.3	0.01	859.5320206797626	4.51283826
265	x_orderx	0.65	reciprocal_exchange	0.3	0.05	844.2788404147689	4.360746420000001
266	x_orderx	0.65	reciprocal_exchange	0.3	0.1	880.5706167642782	4.210041049999999
267	x_orderx	0.65	reciprocal_exchange	0.7	0.01	909.4411979612307	5.38872079
268	x_orderx	0.65	reciprocal_exchange	0.7	0.05	859.942801028307	5.24368961
269	x_orderx	0.65	reciprocal_exchange	0.7	0.1	836.8925990525246	5.0383359599999995
270	x_orderx	0.65	scramble	0.15	0.01	869.1061006576516	4.34336953
271	x_orderx	0.65	scramble	0.15	0.05	870.3197308838826	3.90036183
272	x_orderx	0.65	scramble	0.15	0.1	885.727426754217	3.36947453
273	x_orderx	0.65	scramble	0.3	0.01	814.8269134836554	4.895874170000001
274	x_orderx	0.65	scramble	0.3	0.05	815.2912943181817	4.77611024
275	x_orderx	0.65	scramble	0.3	0.1	818.3682996543445	4.573481149999999
276	x_orderx	0.65	scramble	0.7	0.01	865.6522257333869	6.2078082299999995
277	x_orderx	0.65	scramble	0.7	0.05	829.832248428349	6.03404204
278	x_orderx	0.65	scramble	0.7	0.1	822.1650243499546	5.767868719999999
279	x_orderx	0.65	insert	0.15	0.01	799.995415552481	4.337222850000001
280	x_orderx	0.65	insert	0.15	0.05	818.841070963769	4.192313540000001
281	x_orderx	0.65	insert	0.15	0.1	821.5231938723143	3.77846451
282	x_orderx	0.65	insert	0.3	0.01	803.5817549265413	4.79812266
283	x_orderx	0.65	insert	0.3	0.05	756.5212779596193	4.65248311
284	x_orderx	0.65	insert	0.3	0.1	752.36278109953	4.439771940000001
285	x_orderx	0.65	insert	0.7	0.01	801.9462433297601	5.991197190000001
286	x_orderx	0.65	insert	0.7	0.05	773.3684673497971	5.80384632
287	x_orderx	0.65	insert	0.7	0.1	771.6540857073435	5.5604552599999995
288	x_orderx	0.15	inversion	0.15	0.01	686.995340969655	4.97088928
289	x_orderx	0.15	inversion	0.15	0.05	670.1462987102561	4.78420963
290	x_orderx	0.15	inversion	0.15	0.1	682.5419820131367	4.90754124
291	x_orderx	0.15	inversion	0.3	0.01	647.9193484018862	4.709843019999999
292	x_orderx	0.15	inversion	0.3	0.05	637.3768466636214	4.63095971
293	x_orderx	0.15	inversion	0.3	0.1	643.0533892407054	4.36888223
294	x_orderx	0.15	inversion	0.7	0.01	723.1737645126458	5.90345329
295	x_orderx	0.15	inversion	0.7	0.05	661.7396368288901	5.69356186
296	x_orderx	0.15	inversion	0.7	0.1	653.0401160440869	5.74490743
297	x_orderx	0.15	reciprocal_exchange	0.15	0.01	893.5582072783524	4.1402286
298	x_orderx	0.15	reciprocal_exchange	0.15	0.05	906.9788582142448	3.77355584
299	x_orderx	0.15	reciprocal_exchange	0.15	0.1	918.2763845842804	3.62000498
300	x_orderx	0.15	reciprocal_exchange	0.3	0.01	859.5320206797626	4.520146039999998
301	x_orderx	0.15	reciprocal_exchange	0.3	0.05	844.2788404147689	4.36913838
302	x_orderx	0.15	reciprocal_exchange	0.3	0.1	880.5706167642782	4.215453200000001
303	x_orderx	0.15	reciprocal_exchange	0.7	0.01	909.4411979612307	5.392369269999999
304	x_orderx	0.15	reciprocal_exchange	0.7	0.05	859.942801028307	5.25049912
305	x_orderx	0.15	reciprocal_exchange	0.7	0.1	836.8925990525246	5.05437822
306	x_orderx	0.15	scramble	0.15	0.01	869.1061006576516	4.36610498
307	x_orderx	0.15	scramble	0.15	0.05	870.3197308838826	3.9178837100000004
308	x_orderx	0.15	scramble	0.15	0.1	885.727426754217	3.3917709099999995
309	x_orderx	0.15	scramble	0.3	0.01	814.8269134836554	4.897168450000001
310	x_orderx	0.15	scramble	0.3	0.05	815.2912943181817	4.764306899999999
311	x_orderx	0.15	scramble	0.3	0.1	818.3682996543445	4.581007359999999
312	x_orderx	0.15	scramble	0.7	0.01	865.6522257333869	6.22876466
313	x_orderx	0.15	scramble	0.7	0.05	829.832248428349	6.01639885
314	x_orderx	0.15	scramble	0.7	0.1	822.1650243499546	5.78021697
315	x_orderx	0.15	insert	0.15	0.01	799.995415552481	4.3198230099999995
316	x_orderx	0.15	insert	0.15	0.05	818.841070963769	4.193397689999999
317	x_orderx	0.15	insert	0.15	0.1	821.5231938723143	3.7951416999999994
318	x_orderx	0.15	insert	0.3	0.01	803.5817549265413	4.79786083
319	x_orderx	0.15	insert	0.3	0.05	756.5212779596193	4.64836443
320	x_orderx	0.15	insert	0.3	0.1	752.36278109953	4.46093274
321	x_orderx	0.15	insert	0.7	0.01	801.9462433297601	6.0010090300000005
322	x_orderx	0.15	insert	0.7	0.05	773.3684673497971	5.807811200000001
323	x_orderx	0.15	insert	0.7	0.1	771.6540857073435	5.553175749999999
